order_id,customer_id,order_date,order_status,payment_method,payment_status
560,403,2026-03-08,Completed,UPI,Pending
561,722,2026-03-25,Cancelled,Debit Card,Failed
562,466,2026-01-06,Shipped,Net Banking,Pending
563,990,2025-06-24,Pending,Credit Card,Paid
564,765,2025-02-10,Cancelled,UPI,Pending
565,19,2025-10-01,Completed,Cash,Paid
566,176,2025-01-07,Shipped,Cash,Failed
567,890,2025-07-27,Shipped,Debit Card,Failed
568,998,2026-02-21,Cancelled,Cash,Pending
569,129,2025-02-14,Pending,UPI,Paid
570,836,2025-02-27,Completed,Credit Card,Paid
571,493,2025-04-18,Pending,Credit Card,Pending
572,642,2026-03-08,Pending,UPI,Pending
573,475,2026-01-30,Pending,Cash,Pending
574,120,2025-01-12,Pending,Credit Card,Failed
575,456,2025-12-26,Shipped,Cash,Paid
576,461,2026-03-17,Pending,Credit Card,Pending
577,850,2025-10-19,Shipped,UPI,Pending
578,106,2025-01-05,Shipped,Cash,Pending
579,593,2026-01-13,Cancelled,UPI,Pending
580,498,2025-07-24,Shipped,Credit Card,Failed
581,541,2025-02-01,Completed,Cash,Failed
582,567,2025-06-11,Completed,Debit Card,Failed
583,911,2025-08-02,Shipped,UPI,Pending
584,962,2025-11-15,Cancelled,Cash,Failed
585,22,2025-08-12,Pending,Debit Card,Failed
586,481,2025-04-09,Cancelled,Cash,Paid
587,225,2025-09-17,Cancelled,Net Banking,Failed
588,480,2025-12-03,Pending,Debit Card,Failed
589,400,2025-12-31,Shipped,Debit Card,Pending
590,995,2026-02-14,Pending,Net Banking,Paid
591,708,2025-05-25,Completed,Cash,Paid
592,205,2025-03-30,Pending,Net Banking,Pending
593,813,2025-02-21,Shipped,Cash,Pending
594,215,2025-05-01,Completed,UPI,Pending
595,268,2026-03-28,Cancelled,Credit Card,Paid
596,881,2026-02-28,Completed,UPI,Pending
597,117,2025-08-09,Pending,UPI,Failed
598,499,2025-04-25,Cancelled,Debit Card,Pending
599,48,2026-01-29,Cancelled,Credit Card,Failed
600,528,2026-03-24,Completed,UPI,Pending
601,469,2026-02-14,Completed,UPI,Failed
602,801,2025-11-09,Completed,Net Banking,Paid
603,108,2025-09-17,Pending,UPI,Paid
604,371,2026-04-12,Pending,Debit Card,Failed
605,781,2025-08-15,Shipped,UPI,Paid
606,373,2025-11-28,Cancelled,Credit Card,Paid
607,207,2026-03-11,Shipped,Cash,Paid
608,855,2025-05-06,Shipped,Debit Card,Pending
609,176,2025-09-16,Completed,Debit Card,Pending
610,773,2026-01-02,Shipped,Debit Card,Failed
611,252,2025-12-07,Pending,Net Banking,Pending
612,234,2026-02-08,Pending,Cash,Pending
613,420,2026-04-16,Shipped,Net Banking,Failed
614,967,2025-07-05,Completed,Cash,Paid
615,11,2026-01-30,Completed,UPI,Pending
616,412,2025-06-11,Pending,Cash,Paid
617,778,2025-07-21,Completed,Credit Card,Failed
618,647,2025-01-30,Cancelled,Cash,Pending
619,698,2026-03-30,Cancelled,Debit Card,Pending
620,847,2025-01-05,Cancelled,Net Banking,Failed
621,151,2026-04-17,Shipped,Cash,Failed
622,909,2025-04-16,Shipped,Debit Card,Failed
623,795,2025-07-27,Pending,Debit Card,Paid
624,551,2025-01-19,Cancelled,Cash,Failed
625,758,2026-01-04,Pending,Net Banking,Failed
626,219,2025-05-26,Completed,Net Banking,Failed
627,534,2025-06-09,Cancelled,Credit Card,Paid
628,912,2025-01-15,Cancelled,Credit Card,Pending
629,433,2026-01-07,Completed,UPI,Pending
630,643,2025-05-13,Cancelled,UPI,Paid
631,667,2026-01-23,Completed,Cash,Pending
632,755,2025-10-21,Completed,Cash,Pending
633,825,2025-05-01,Pending,Debit Card,Pending
634,683,2025-05-26,Pending,Cash,Failed
635,254,2026-01-13,Completed,Debit Card,Failed
636,198,2025-10-26,Cancelled,Cash,Paid
637,729,2025-03-17,Shipped,Cash,Paid
638,64,2025-02-17,Shipped,Credit Card,Pending
639,457,2025-04-20,Completed,Debit Card,Failed
640,413,2025-09-27,Shipped,Debit Card,Failed
641,652,2025-09-13,Shipped,Cash,Failed
642,971,2026-04-22,Shipped,Cash,Paid
643,518,2025-03-15,Pending,Cash,Failed
644,133,2025-08-23,Completed,Credit Card,Pending
645,34,2025-08-31,Pending,Net Banking,Pending
646,975,2026-04-17,Completed,Net Banking,Pending
647,124,2025-02-26,Cancelled,Net Banking,Pending
648,536,2025-01-21,Pending,UPI,Pending
649,384,2025-06-06,Cancelled,Debit Card,Pending
650,811,2025-01-15,Pending,Credit Card,Failed
651,50,2025-08-04,Cancelled,Debit Card,Paid
652,839,2025-04-04,Shipped,UPI,Paid
653,358,2025-10-08,Completed,UPI,Pending
654,587,2025-09-04,Cancelled,Net Banking,Pending
655,346,2026-04-06,Shipped,Cash,Failed
656,621,2026-03-03,Pending,Credit Card,Failed
657,472,2025-11-22,Shipped,Cash,Paid
658,746,2026-03-20,Cancelled,UPI,Failed
659,639,2025-12-07,Shipped,Cash,Paid
660,405,2026-04-06,Cancelled,Net Banking,Paid
661,687,2026-05-06,Shipped,Debit Card,Failed
662,887,2025-02-15,Pending,UPI,Failed
663,816,2025-11-19,Cancelled,Net Banking,Failed
664,660,2025-03-05,Completed,Credit Card,Failed
665,591,2025-10-05,Completed,Net Banking,Failed
666,769,2025-04-07,Shipped,Net Banking,Paid
667,675,2025-03-03,Pending,UPI,Pending
668,211,2026-02-07,Pending,Net Banking,Pending
669,827,2025-02-13,Cancelled,Cash,Failed
670,504,2025-01-24,Completed,Debit Card,Pending
671,425,2025-04-03,Completed,Net Banking,Pending
672,264,2025-07-15,Completed,UPI,Paid
673,173,2025-10-05,Cancelled,Credit Card,Paid
674,787,2025-05-11,Completed,Credit Card,Pending
675,418,2026-05-03,Pending,UPI,Failed
676,334,2026-05-08,Pending,UPI,Failed
677,306,2025-01-30,Shipped,UPI,Pending
678,423,2025-03-14,Cancelled,Debit Card,Pending
679,848,2026-04-28,Completed,UPI,Paid
680,771,2025-05-03,Pending,Cash,Failed
681,517,2026-01-21,Shipped,UPI,Pending
682,326,2025-02-01,Shipped,Net Banking,Pending
683,496,2025-02-03,Completed,Cash,Failed
684,936,2025-04-30,Completed,Debit Card,Failed
685,601,2026-05-09,Completed,Credit Card,Failed
686,805,2025-11-30,Pending,Debit Card,Failed
687,457,2025-07-28,Completed,Net Banking,Paid
688,992,2026-02-05,Pending,Debit Card,Failed
689,801,2025-03-28,Pending,Net Banking,Pending
690,934,2026-05-08,Shipped,UPI,Paid
691,476,2026-02-21,Cancelled,Credit Card,Paid
692,956,2025-01-31,Shipped,Debit Card,Failed
693,860,2025-05-09,Shipped,Debit Card,Failed
694,600,2025-04-19,Cancelled,UPI,Paid
695,547,2026-01-14,Completed,Debit Card,Paid
696,716,2025-07-22,Completed,Credit Card,Failed
697,287,2025-10-12,Shipped,Credit Card,Failed
698,981,2025-09-16,Cancelled,Debit Card,Failed
699,771,2025-05-14,Shipped,Debit Card,Paid
700,330,2025-12-06,Cancelled,Credit Card,Pending
701,614,2026-05-07,Cancelled,UPI,Failed
702,662,2025-03-10,Completed,Net Banking,Pending
703,924,2025-01-03,Completed,Credit Card,Pending
704,917,2025-10-12,Shipped,Cash,Failed
705,807,2025-02-11,Completed,Net Banking,Paid
706,853,2026-04-02,Shipped,UPI,Pending
707,833,2026-05-13,Shipped,Net Banking,Pending
708,182,2025-07-18,Completed,UPI,Pending
709,959,2025-07-09,Pending,Cash,Paid
710,761,2025-04-24,Completed,Debit Card,Failed
711,727,2026-04-17,Cancelled,Credit Card,Paid
712,629,2026-02-22,Cancelled,Credit Card,Paid
713,991,2025-09-10,Cancelled,UPI,Pending
714,927,2025-09-10,Pending,UPI,Paid
715,654,2026-02-25,Shipped,UPI,Pending
716,513,2025-10-19,Shipped,Credit Card,Failed
717,676,2025-04-10,Pending,UPI,Failed
718,764,2025-03-07,Completed,Credit Card,Pending
719,584,2026-04-23,Pending,Net Banking,Failed
720,281,2026-02-05,Pending,UPI,Failed
721,546,2025-12-14,Cancelled,Net Banking,Pending
722,961,2025-01-02,Shipped,UPI,Pending
723,865,2025-08-10,Shipped,Debit Card,Paid
724,531,2025-12-15,Shipped,Cash,Pending
725,778,2025-09-22,Completed,Credit Card,Paid
726,941,2025-05-23,Shipped,Net Banking,Pending
727,6,2025-06-11,Shipped,Credit Card,Pending
728,902,2025-02-11,Completed,Credit Card,Failed
729,981,2025-08-05,Completed,Credit Card,Paid
730,338,2025-03-26,Cancelled,UPI,Failed
731,100,2025-11-17,Completed,Cash,Pending
732,25,2026-02-18,Cancelled,Debit Card,Paid
733,485,2025-02-25,Pending,Debit Card,Paid
734,342,2026-02-25,Pending,UPI,Failed
735,450,2025-11-14,Completed,Cash,Failed
736,88,2025-03-05,Completed,UPI,Pending
737,912,2025-06-10,Completed,Credit Card,Paid
738,822,2026-04-16,Shipped,UPI,Pending
739,642,2025-11-09,Shipped,UPI,Paid
740,58,2025-12-13,Completed,Debit Card,Pending
741,99,2025-07-25,Shipped,Credit Card,Failed
742,676,2026-02-08,Completed,Cash,Pending
743,815,2025-08-26,Shipped,Net Banking,Failed
744,348,2025-02-21,Completed,Cash,Failed
745,602,2025-06-18,Pending,UPI,Paid
746,610,2025-01-07,Completed,Net Banking,Paid
747,587,2026-04-09,Pending,Net Banking,Pending
748,432,2025-07-01,Shipped,Net Banking,Pending
749,249,2025-04-06,Pending,UPI,Paid
750,320,2025-03-07,Shipped,Net Banking,Failed
751,367,2026-01-22,Cancelled,Net Banking,Failed
752,150,2026-02-02,Pending,Cash,Pending
753,352,2025-11-05,Cancelled,Debit Card,Paid
754,601,2025-09-23,Pending,UPI,Paid
755,839,2025-09-17,Completed,Cash,Pending
756,1000,2025-04-11,Pending,Credit Card,Paid
757,194,2025-06-24,Shipped,Cash,Failed
758,340,2025-12-21,Cancelled,Net Banking,Pending
759,337,2025-08-03,Pending,UPI,Pending
760,809,2026-03-25,Completed,Cash,Paid
761,4,2026-04-17,Pending,Credit Card,Pending
762,219,2025-11-16,Pending,Cash,Failed
763,976,2026-01-29,Cancelled,Cash,Paid
764,189,2025-07-24,Completed,Debit Card,Paid
765,367,2025-02-07,Completed,Net Banking,Paid
766,298,2025-03-14,Shipped,Credit Card,Failed
767,935,2025-10-27,Cancelled,UPI,Paid
768,203,2025-04-12,Cancelled,Credit Card,Paid
769,269,2026-03-30,Pending,Debit Card,Failed
770,183,2025-05-06,Pending,UPI,Paid
771,269,2026-03-08,Completed,UPI,Failed
772,389,2025-03-12,Completed,Debit Card,Paid
773,468,2025-06-06,Pending,Debit Card,Pending
774,176,2025-12-05,Shipped,UPI,Paid
775,904,2025-03-15,Pending,Credit Card,Paid
776,388,2025-09-30,Cancelled,Debit Card,Failed
777,652,2025-08-08,Pending,UPI,Failed
778,194,2025-10-28,Cancelled,Credit Card,Pending
779,55,2025-05-07,Cancelled,Credit Card,Failed
780,599,2026-05-11,Shipped,Credit Card,Failed
781,804,2025-02-11,Shipped,Net Banking,Paid
782,521,2025-03-27,Shipped,Net Banking,Pending
783,532,2025-09-13,Shipped,Credit Card,Pending
784,383,2025-12-31,Shipped,Cash,Pending
785,596,2025-05-18,Shipped,Net Banking,Failed
786,213,2025-01-19,Pending,Credit Card,Pending
787,241,2026-03-18,Shipped,Credit Card,Pending
788,911,2025-08-06,Shipped,Net Banking,Paid
789,863,2026-04-24,Cancelled,Debit Card,Failed
790,138,2025-02-13,Completed,Debit Card,Pending
791,361,2025-09-23,Pending,Net Banking,Paid
792,525,2025-08-27,Cancelled,Cash,Pending
793,443,2025-08-28,Shipped,Debit Card,Pending
794,280,2025-06-12,Shipped,UPI,Paid
795,240,2025-08-15,Cancelled,UPI,Pending
796,85,2026-04-07,Cancelled,Net Banking,Failed
797,660,2025-10-07,Completed,Debit Card,Paid
798,122,2025-02-20,Completed,Debit Card,Paid
799,206,2025-10-07,Cancelled,Credit Card,Failed
800,257,2025-06-18,Cancelled,Debit Card,Paid
801,619,2025-12-28,Pending,Net Banking,Pending
802,789,2025-01-05,Cancelled,Debit Card,Pending
803,414,2026-02-05,Shipped,Net Banking,Failed
804,484,2025-01-07,Pending,Cash,Paid
805,741,2025-04-27,Pending,Cash,Paid
806,602,2025-09-22,Shipped,Cash,Pending
807,88,2026-02-10,Cancelled,Credit Card,Pending
808,965,2026-01-30,Shipped,Credit Card,Pending
809,874,2025-08-19,Completed,Debit Card,Paid
810,895,2025-10-23,Pending,Debit Card,Failed
811,512,2025-01-05,Cancelled,Debit Card,Paid
812,436,2025-08-03,Shipped,Net Banking,Pending
813,602,2025-06-16,Completed,Net Banking,Paid
814,143,2026-04-18,Pending,Debit Card,Failed
815,819,2025-11-19,Shipped,Cash,Paid
816,401,2026-05-01,Completed,Net Banking,Pending
817,487,2025-04-07,Completed,Debit Card,Failed
818,463,2026-05-08,Cancelled,UPI,Paid
819,692,2025-02-23,Pending,UPI,Failed
820,501,2025-11-05,Completed,Credit Card,Paid
821,934,2025-02-05,Shipped,Debit Card,Paid
822,299,2025-04-30,Completed,Cash,Paid
823,531,2025-07-08,Completed,Credit Card,Pending
824,932,2026-03-17,Shipped,Cash,Paid
825,133,2025-02-26,Shipped,Cash,Failed
826,399,2025-02-05,Pending,Credit Card,Paid
827,443,2025-06-08,Shipped,Credit Card,Failed
828,962,2025-10-22,Cancelled,Net Banking,Paid
829,734,2025-09-15,Shipped,Debit Card,Paid
830,147,2025-01-04,Shipped,UPI,Pending
831,827,2025-11-06,Pending,Net Banking,Pending
832,583,2026-04-12,Shipped,Cash,Pending
833,41,2025-10-22,Completed,Debit Card,Failed
834,941,2026-03-28,Shipped,Debit Card,Failed
835,729,2026-03-08,Cancelled,Cash,Failed
836,830,2026-02-26,Pending,Cash,Paid
837,922,2025-04-02,Shipped,Cash,Pending
838,675,2026-04-12,Pending,Net Banking,Paid
839,716,2025-07-21,Completed,Credit Card,Paid
840,904,2025-05-21,Cancelled,UPI,Failed
841,740,2026-01-07,Pending,Cash,Pending
842,567,2026-01-26,Completed,Debit Card,Paid
843,108,2026-01-22,Cancelled,Cash,Pending
844,259,2025-03-26,Pending,Net Banking,Paid
845,28,2025-08-25,Completed,Cash,Pending
846,764,2025-06-25,Shipped,Credit Card,Pending
847,11,2025-01-20,Cancelled,UPI,Failed
848,140,2026-04-15,Cancelled,Cash,Pending
849,70,2025-08-25,Completed,Net Banking,Failed
850,731,2025-05-05,Shipped,Credit Card,Pending
851,286,2026-02-25,Pending,Credit Card,Paid
852,103,2025-11-07,Pending,Debit Card,Paid
853,760,2025-10-01,Shipped,Credit Card,Paid
854,782,2025-12-10,Completed,Debit Card,Paid
855,367,2025-08-14,Pending,Credit Card,Failed
856,915,2025-01-18,Pending,Cash,Failed
857,857,2025-01-25,Completed,Cash,Failed
858,455,2025-06-07,Completed,Net Banking,Paid
859,791,2025-01-25,Shipped,Credit Card,Paid
860,931,2025-07-11,Pending,Credit Card,Paid
861,432,2025-01-09,Completed,UPI,Pending
862,197,2026-02-25,Completed,Credit Card,Paid
863,856,2026-02-13,Pending,Credit Card,Paid
864,525,2025-08-01,Completed,Debit Card,Pending
865,642,2025-10-15,Pending,Net Banking,Paid
866,555,2026-04-24,Shipped,Cash,Paid
867,219,2025-04-29,Completed,Debit Card,Pending
868,16,2025-03-30,Shipped,Debit Card,Paid
869,218,2025-07-19,Shipped,Credit Card,Paid
870,835,2025-12-03,Cancelled,Net Banking,Pending
871,69,2025-01-23,Pending,Cash,Pending
872,614,2026-01-28,Shipped,UPI,Failed
873,811,2025-10-02,Pending,Debit Card,Paid
874,333,2025-11-04,Shipped,Credit Card,Pending
875,651,2025-03-31,Cancelled,Cash,Paid
876,19,2025-06-21,Shipped,Cash,Failed
877,760,2025-11-24,Pending,Net Banking,Failed
878,14,2025-12-27,Pending,UPI,Failed
879,919,2026-01-24,Completed,Debit Card,Paid
880,439,2026-01-13,Pending,Net Banking,Paid
881,141,2025-01-31,Cancelled,Cash,Pending
882,156,2025-04-14,Shipped,Credit Card,Failed
883,244,2025-01-20,Shipped,Debit Card,Paid
884,326,2025-05-23,Completed,Net Banking,Pending
885,833,2025-11-28,Cancelled,UPI,Paid
886,751,2026-03-10,Cancelled,Debit Card,Paid
887,553,2025-04-16,Completed,Credit Card,Failed
888,737,2025-12-23,Pending,Net Banking,Pending
889,330,2025-09-24,Pending,Cash,Failed
890,67,2025-01-04,Shipped,UPI,Paid
891,650,2025-01-27,Pending,Credit Card,Paid
892,178,2025-02-16,Pending,Credit Card,Failed
893,437,2025-02-10,Shipped,Debit Card,Paid
894,203,2026-01-05,Pending,Cash,Paid
895,255,2025-11-07,Cancelled,Debit Card,Failed
896,991,2025-08-18,Pending,Debit Card,Pending
897,974,2025-02-10,Cancelled,Cash,Pending
898,483,2025-03-27,Shipped,Cash,Failed
899,753,2025-11-09,Shipped,Credit Card,Pending
900,781,2025-01-11,Shipped,Cash,Paid
901,929,2026-01-24,Cancelled,Net Banking,Failed
902,567,2025-03-20,Pending,Debit Card,Pending
903,314,2025-08-26,Shipped,Debit Card,Pending
904,621,2025-10-15,Shipped,UPI,Pending
905,733,2025-03-11,Shipped,Credit Card,Paid
906,195,2026-04-15,Completed,UPI,Failed
907,743,2026-01-09,Cancelled,Cash,Pending
908,426,2026-04-19,Shipped,Debit Card,Pending
909,316,2025-09-08,Completed,Cash,Paid
910,128,2026-04-17,Shipped,Net Banking,Paid
911,782,2025-04-10,Shipped,Debit Card,Failed
912,522,2025-06-28,Shipped,Debit Card,Failed
913,667,2025-01-30,Shipped,Cash,Failed
914,249,2025-05-07,Shipped,UPI,Pending
915,724,2025-11-20,Completed,Credit Card,Pending
916,467,2025-11-06,Pending,Debit Card,Paid
917,593,2025-11-05,Pending,UPI,Paid
918,95,2026-01-30,Shipped,Cash,Failed
919,998,2025-10-28,Completed,Net Banking,Paid
920,434,2026-03-25,Pending,Cash,Pending
921,310,2025-12-21,Shipped,Net Banking,Pending
922,422,2026-01-11,Completed,UPI,Failed
923,796,2025-10-21,Cancelled,Credit Card,Pending
924,215,2026-01-19,Shipped,Debit Card,Paid
925,836,2025-03-28,Shipped,UPI,Paid
926,793,2025-02-05,Shipped,Net Banking,Pending
927,296,2025-12-02,Shipped,Credit Card,Paid
928,191,2025-07-11,Pending,Credit Card,Pending
929,515,2025-04-04,Completed,Cash,Failed
930,218,2026-02-21,Pending,Credit Card,Paid
931,188,2026-01-19,Pending,Debit Card,Pending
932,642,2025-08-14,Completed,Credit Card,Paid
933,88,2025-05-31,Shipped,UPI,Pending
934,351,2025-02-02,Completed,Net Banking,Paid
935,497,2025-09-02,Completed,UPI,Paid
936,770,2025-05-17,Completed,Net Banking,Paid
937,217,2025-02-19,Completed,Cash,Failed
938,986,2025-09-24,Cancelled,Cash,Pending
939,346,2026-01-23,Shipped,Debit Card,Pending
940,912,2025-12-16,Cancelled,Debit Card,Paid
941,370,2026-04-27,Shipped,Cash,Failed
942,999,2025-01-30,Cancelled,Debit Card,Paid
943,468,2025-01-02,Shipped,Credit Card,Paid
944,126,2025-11-05,Cancelled,Credit Card,Pending
945,634,2025-08-20,Shipped,Net Banking,Pending
946,193,2025-12-05,Completed,Debit Card,Paid
947,369,2025-11-21,Completed,Debit Card,Failed
948,240,2025-08-16,Shipped,Cash,Failed
949,814,2025-11-10,Completed,Debit Card,Pending
950,954,2026-04-26,Shipped,UPI,Failed
951,301,2025-07-17,Pending,Credit Card,Failed
952,586,2026-03-25,Completed,Credit Card,Pending
953,90,2026-02-12,Cancelled,Net Banking,Pending
954,918,2025-03-28,Shipped,UPI,Pending
955,554,2025-12-06,Pending,Credit Card,Paid
956,772,2025-03-29,Completed,UPI,Pending
957,30,2026-01-02,Pending,Debit Card,Pending
958,288,2026-01-28,Pending,Debit Card,Failed
959,975,2025-09-01,Completed,Credit Card,Failed
960,743,2025-11-21,Shipped,UPI,Failed
961,893,2025-06-20,Pending,Net Banking,Failed
962,660,2025-02-03,Cancelled,Cash,Failed
963,754,2026-01-16,Shipped,Net Banking,Pending
964,239,2026-02-18,Pending,Debit Card,Paid
965,90,2025-05-29,Completed,UPI,Pending
966,607,2026-01-15,Pending,UPI,Failed
967,131,2025-07-08,Cancelled,Cash,Failed
968,2,2026-01-13,Cancelled,UPI,Failed
969,195,2025-10-02,Shipped,Cash,Pending
970,374,2026-01-30,Pending,Net Banking,Failed
971,605,2025-11-05,Pending,UPI,Pending
972,552,2025-01-05,Shipped,Debit Card,Paid
973,966,2026-02-22,Cancelled,Credit Card,Pending
974,467,2025-12-15,Pending,Net Banking,Pending
975,765,2025-03-16,Completed,Net Banking,Pending
976,515,2025-06-08,Completed,Debit Card,Failed
977,490,2025-10-21,Pending,Cash,Pending
978,990,2025-12-27,Shipped,UPI,Pending
979,848,2025-03-20,Pending,Credit Card,Failed
980,54,2026-01-12,Pending,Cash,Failed
981,307,2025-07-20,Pending,UPI,Failed
982,346,2025-07-20,Shipped,Cash,Pending
983,401,2026-01-23,Shipped,UPI,Failed
984,290,2026-01-08,Cancelled,Credit Card,Failed
985,562,2026-03-15,Shipped,UPI,Paid
986,771,2025-06-15,Completed,Debit Card,Pending
987,168,2025-12-02,Pending,Cash,Failed
988,299,2025-09-05,Pending,Credit Card,Paid
989,767,2026-02-16,Pending,UPI,Pending
990,877,2026-01-07,Completed,Credit Card,Pending
991,438,2026-05-02,Pending,UPI,Paid
992,998,2025-07-02,Shipped,Credit Card,Paid
993,528,2025-03-02,Cancelled,Net Banking,Pending
994,153,2026-05-12,Shipped,Credit Card,Paid
995,247,2025-03-02,Shipped,Cash,Pending
996,611,2025-12-19,Pending,Cash,Failed
997,687,2026-02-12,Completed,Cash,Failed
998,282,2025-07-15,Shipped,Debit Card,Paid
999,120,2025-03-03,Completed,UPI,Pending
1000,685,2025-11-25,Pending,UPI,Failed
1001,587,2025-10-21,Shipped,Debit Card,Failed
1002,97,2026-01-17,Pending,Cash,Pending
1003,720,2025-11-27,Shipped,Debit Card,Failed
1004,102,2025-03-06,Cancelled,UPI,Failed
1005,883,2026-04-11,Pending,Cash,Failed
1006,404,2025-01-11,Shipped,UPI,Failed
1007,599,2026-03-05,Completed,Credit Card,Failed
1008,121,2026-04-05,Pending,Net Banking,Failed
1009,6,2025-04-03,Shipped,Debit Card,Paid
1010,132,2025-01-21,Pending,Credit Card,Paid
1011,263,2025-10-15,Completed,UPI,Paid
1012,306,2025-09-17,Cancelled,Net Banking,Paid
1013,968,2025-08-05,Completed,Credit Card,Pending
1014,969,2025-01-24,Cancelled,Net Banking,Pending
1015,591,2025-03-13,Shipped,Debit Card,Failed
1016,361,2026-04-12,Pending,UPI,Failed
1017,46,2026-02-24,Pending,UPI,Paid
1018,307,2025-03-14,Pending,Credit Card,Failed
1019,222,2025-10-10,Cancelled,Debit Card,Paid
1020,638,2026-01-09,Shipped,UPI,Failed
1021,267,2025-05-11,Shipped,Credit Card,Pending
1022,86,2025-08-22,Cancelled,Cash,Failed
1023,549,2025-03-15,Pending,UPI,Failed
1024,276,2026-01-11,Pending,Debit Card,Failed
1025,664,2025-12-03,Pending,Cash,Paid
1026,807,2025-06-11,Shipped,Cash,Paid
1027,619,2026-05-09,Pending,UPI,Pending
1028,545,2025-03-05,Completed,Net Banking,Pending
1029,338,2025-02-03,Completed,Debit Card,Pending
1030,280,2026-02-03,Pending,Credit Card,Pending
1031,101,2025-01-06,Shipped,Credit Card,Pending
1032,108,2026-05-03,Completed,Credit Card,Failed
1033,897,2026-01-08,Cancelled,Net Banking,Pending
1034,542,2025-02-18,Cancelled,Net Banking,Pending
1035,278,2025-10-10,Completed,UPI,Paid
1036,970,2025-06-12,Shipped,Credit Card,Pending
1037,760,2026-02-17,Shipped,Cash,Failed
1038,266,2025-03-07,Completed,Net Banking,Failed
