order_item_id,order_id,product_id,quantity,unit_price,total_amount
776,331,297,7,57703.22,403922.54
777,332,364,6,3342.84,20057.04
778,332,313,7,21074.47,147521.29
779,332,223,7,84874.19,594119.33
780,333,209,10,17279.63,172796.3
781,333,152,7,54888.21,384217.47
782,333,21,9,40757.59,366818.31
783,333,311,4,18687.05,74748.2
784,334,148,5,92685.24,463426.2
785,334,399,1,63101.84,63101.84
786,335,315,6,92058.72,552352.32
787,336,83,5,65060.23,325301.15
788,336,480,3,68631.43,205894.29
789,337,350,8,63311.7,506493.6
790,337,365,10,86491.99,864919.9
791,337,187,4,36091.16,144364.64
792,337,101,3,22659.3,67977.9
793,338,429,10,19565.86,195658.6
794,338,46,2,2282.65,4565.3
795,339,125,1,17778.2,17778.2
796,339,320,8,40089.01,320712.08
797,339,361,1,62001.17,62001.17
798,340,355,4,17148.15,68592.6
799,340,146,7,74370.07,520590.49
800,340,245,1,16532.35,16532.35
801,341,172,8,91177.92,729423.36
802,342,43,6,43188.03,259128.18
803,343,382,2,41583.94,83167.88
804,344,36,7,98725.56,691078.92
805,345,215,1,20044.98,20044.98
806,345,5,9,65332.94,587996.46
807,346,69,7,68976.29,482834.03
808,347,287,4,44177.72,176710.88
809,347,293,5,20430.88,102154.4
810,347,368,8,52584.25,420674.0
811,348,307,9,1467.46,13207.14
812,348,234,4,51907.96,207631.84
813,348,443,4,67612.01,270448.04
814,349,148,4,92685.24,370740.96
815,349,260,6,9772.4,58634.4
816,349,257,8,82738.16,661905.28
817,350,308,3,29085.31,87255.93
818,351,146,10,74370.07,743700.7
819,352,242,5,67685.33,338426.65
820,352,292,7,35636.2,249453.4
821,352,47,4,69505.71,278022.84
822,352,419,9,82032.15,738289.35
823,353,325,4,31907.3,127629.2
824,353,199,3,16514.96,49544.88
825,353,437,1,53137.57,53137.57
826,353,146,4,74370.07,297480.28
827,354,483,8,77083.29,616666.32
828,355,419,7,82032.15,574225.05
829,355,337,7,13879.93,97159.51
830,356,75,3,5482.98,16448.94
831,356,399,5,63101.84,315509.2
832,356,266,7,91053.49,637374.43
833,357,136,10,54477.9,544779.0
834,357,440,3,19351.31,58053.93
835,357,456,8,51371.51,410972.08
836,358,149,1,96600.4,96600.4
837,358,2,1,28864.4,28864.4
838,359,11,7,82518.93,577632.51
839,359,280,1,61595.52,61595.52
840,360,156,7,26791.84,187542.88
841,361,164,2,53935.08,107870.16
842,362,287,6,44177.72,265066.32
843,363,107,8,96335.54,770684.32
844,363,422,2,85754.51,171509.02
845,363,74,7,45946.75,321627.25
846,364,374,4,94722.27,378889.08
847,364,30,4,37482.4,149929.6
848,365,461,4,72496.26,289985.04
849,365,216,7,89264.47,624851.29
850,365,433,10,92876.17,928761.7
851,366,416,2,54590.24,109180.48
852,366,7,1,80186.05,80186.05
853,367,370,1,80568.42,80568.42
854,368,270,10,65627.34,656273.4
855,369,34,8,53218.93,425751.44
856,369,284,9,8463.95,76175.55
857,370,373,1,29032.84,29032.84
858,371,438,1,8254.57,8254.57
859,371,422,3,85754.51,257263.53
860,371,273,9,56684.69,510162.21
861,372,172,5,91177.92,455889.6
862,372,358,2,6847.34,13694.68
863,373,279,10,21838.59,218385.9
864,373,451,3,96184.35,288553.05
865,373,483,10,77083.29,770832.9
866,374,319,4,49335.13,197340.52
867,375,473,5,13652.81,68264.05
868,376,325,7,31907.3,223351.1
869,376,228,7,4759.44,33316.08
870,377,125,7,17778.2,124447.4
871,378,88,1,3367.21,3367.21
872,378,274,9,75619.7,680577.3
873,378,470,2,15743.15,31486.3
874,378,330,3,21447.98,64343.94
875,379,346,7,97947.63,685633.41
876,379,326,9,38253.09,344277.81
877,380,179,10,64832.84,648328.4
878,381,400,5,12653.08,63265.4
879,381,235,8,40881.3,327050.4
880,381,458,1,14271.62,14271.62
881,382,467,2,92900.99,185801.98
882,382,368,2,52584.25,105168.5
883,382,113,1,34465.03,34465.03
884,383,349,4,86891.64,347566.56
885,383,281,4,39215.82,156863.28
886,383,485,1,15008.94,15008.94
887,384,255,8,23366.47,186931.76
888,384,477,10,49042.18,490421.8
889,384,104,9,44983.28,404849.52
890,384,310,5,35677.02,178385.1
891,385,49,10,17118.51,171185.1
892,385,286,2,6217.57,12435.14
893,386,72,10,94969.88,949698.8
894,386,342,4,45260.55,181042.2
895,386,217,8,81357.92,650863.36
896,387,376,1,23505.93,23505.93
897,387,443,2,67612.01,135224.02
898,387,183,7,41059.46,287416.22
899,387,332,8,57355.27,458842.16
900,388,246,9,89134.37,802209.33
901,388,354,8,74915.6,599324.8
902,388,444,8,17097.53,136780.24
903,388,51,7,52649.71,368547.97
904,389,337,9,13879.93,124919.37
905,389,272,4,25736.46,102945.84
906,390,475,9,8965.36,80688.24
907,390,121,6,66016.44,396098.64
908,390,222,1,39980.12,39980.12
909,390,279,2,21838.59,43677.18
910,391,451,3,96184.35,288553.05
911,391,398,8,68303.51,546428.08
912,391,401,7,36362.45,254537.15
913,391,328,3,26653.48,79960.44
914,392,95,7,34902.07,244314.49
915,392,218,7,21669.69,151687.83
916,393,264,10,35376.52,353765.2
917,393,426,4,64269.94,257079.76
918,393,354,8,74915.6,599324.8
919,393,6,7,47672.67,333708.69
920,394,487,7,74088.37,518618.59
921,395,87,10,61326.65,613266.5
922,395,96,9,83983.79,755854.11
923,395,282,10,82413.92,824139.2
924,396,238,5,23384.08,116920.4
925,397,414,10,70809.28,708092.8
926,397,163,9,78732.69,708594.21
927,398,70,6,772.43,4634.58
928,399,319,8,49335.13,394681.04
929,399,245,3,16532.35,49597.05
930,399,246,7,89134.37,623940.59
931,400,499,8,2398.29,19186.32
932,400,309,7,55677.87,389745.09
933,400,429,5,19565.86,97829.3
934,401,282,4,82413.92,329655.68
935,402,492,1,52564.96,52564.96
936,402,380,6,51902.7,311416.2
937,402,273,1,56684.69,56684.69
938,403,471,5,75407.6,377038.0
939,404,396,8,20318.4,162547.2
940,405,457,7,9881.57,69170.99
941,406,248,4,60136.07,240544.28
942,406,283,10,9270.0,92700.0
943,406,299,2,29778.06,59556.12
944,407,303,6,68318.67,409912.02
945,407,491,7,74131.29,518919.03
946,408,411,9,78961.9,710657.1
947,408,48,8,10719.47,85755.76
948,408,274,2,75619.7,151239.4
949,409,431,5,25965.88,129829.4
950,410,21,6,40757.59,244545.54
951,410,29,1,74548.89,74548.89
952,410,447,1,55233.09,55233.09
953,410,334,10,43505.77,435057.7
954,411,135,10,98142.88,981428.8
955,411,139,3,28949.83,86849.49
956,412,288,6,19877.28,119263.68
957,412,428,8,87412.53,699300.24
958,412,456,1,51371.51,51371.51
959,412,252,4,79564.3,318257.2
960,413,397,3,66767.78,200303.34
961,414,10,2,25573.87,51147.74
962,414,64,3,83149.95,249449.85
963,415,325,9,31907.3,287165.7
964,415,7,7,80186.05,561302.35
965,415,33,1,88997.89,88997.89
966,416,141,1,5779.97,5779.97
967,416,88,7,3367.21,23570.47
968,416,293,10,20430.88,204308.8
969,416,387,6,28570.4,171422.4
970,417,93,4,52548.77,210195.08
971,417,83,4,65060.23,260240.92
972,418,310,9,35677.02,321093.18
973,418,108,1,56452.09,56452.09
974,418,421,7,73498.95,514492.65
975,418,61,3,70335.89,211007.67
976,419,7,8,80186.05,641488.4
977,420,11,3,82518.93,247556.79
978,420,482,5,19453.73,97268.65
979,421,464,7,38463.84,269246.88
980,421,198,3,41559.12,124677.36
981,422,360,8,76617.14,612937.12
982,422,413,6,72577.72,435466.32
983,422,294,4,55184.47,220737.88
984,423,484,5,82247.61,411238.05
985,423,406,1,15921.7,15921.7
986,423,377,6,19262.81,115576.86
987,423,326,8,38253.09,306024.72
988,424,414,5,70809.28,354046.4
989,425,201,10,85213.08,852130.8
990,425,485,6,15008.94,90053.64
991,425,340,7,40140.99,280986.93
992,426,131,9,70151.42,631362.78
993,426,26,8,29731.51,237852.08
994,426,369,4,90937.85,363751.4
995,426,195,6,14566.7,87400.2
996,427,130,4,80577.28,322309.12
997,427,482,5,19453.73,97268.65
998,427,191,6,16054.19,96325.14
999,428,144,7,75482.6,528378.2
1000,429,459,7,23682.92,165780.44
1001,429,282,6,82413.92,494483.52
1002,429,500,9,97989.39,881904.51
1003,429,275,4,48505.54,194022.16
1004,430,260,5,9772.4,48862.0
1005,430,102,9,81801.78,736216.02
1006,430,403,4,17152.36,68609.44
1007,431,336,7,80664.0,564648.0
1008,431,281,3,39215.82,117647.46
1009,431,484,7,82247.61,575733.27
1010,432,111,5,47576.8,237884.0
1011,432,223,9,84874.19,763867.71
1012,432,201,6,85213.08,511278.48
1013,432,425,4,15836.09,63344.36
1014,433,16,8,26484.12,211872.96
1015,433,441,8,62719.84,501758.72
1016,434,269,9,52492.79,472435.11
1017,434,242,10,67685.33,676853.3
1018,434,3,5,85455.22,427276.1
1019,435,82,7,27547.39,192831.73
1020,435,396,10,20318.4,203184.0
1021,436,337,5,13879.93,69399.65
1022,436,425,5,15836.09,79180.45
1023,437,447,7,55233.09,386631.63
1024,437,500,10,97989.39,979893.9
1025,438,444,6,17097.53,102585.18
1026,438,275,1,48505.54,48505.54
1027,438,17,5,15417.96,77089.8
1028,439,410,1,13019.83,13019.83
1029,439,31,10,85195.78,851957.8
1030,439,185,3,1086.94,3260.82
1031,440,206,1,32119.7,32119.7
1032,440,238,1,23384.08,23384.08
1033,440,85,8,10819.45,86555.6
1034,441,144,10,75482.6,754826.0
1035,441,89,4,92079.6,368318.4
1036,442,357,8,21451.86,171614.88
1037,443,117,3,12514.21,37542.63
1038,443,469,10,56708.83,567088.3
1039,443,379,6,22448.95,134693.7
1040,443,251,5,22326.7,111633.5
1041,444,342,1,45260.55,45260.55
1042,444,322,4,93995.61,375982.44
1043,444,497,9,46763.6,420872.4
1044,445,33,7,88997.89,622985.23
1045,446,172,6,91177.92,547067.52
1046,446,287,2,44177.72,88355.44
1047,447,20,1,65712.36,65712.36
1048,447,347,5,67482.69,337413.45
1049,447,68,6,16457.17,98743.02
1050,448,337,3,13879.93,41639.79
1051,449,160,4,49309.82,197239.28
1052,450,117,3,12514.21,37542.63
1053,450,453,8,52002.13,416017.04
1054,450,34,10,53218.93,532189.3
1055,451,396,4,20318.4,81273.6
1056,451,351,4,8371.64,33486.56
1057,451,352,8,32029.39,256235.12
1058,452,97,2,1658.66,3317.32
1059,452,41,2,76566.13,153132.26
1060,452,409,3,35874.01,107622.03
1061,453,337,10,13879.93,138799.3
1062,453,181,1,7788.18,7788.18
1063,454,445,6,50716.93,304301.58
1064,454,86,3,80325.35,240976.05
1065,454,206,8,32119.7,256957.6
1066,455,77,7,73984.75,517893.25
1067,455,283,3,9270.0,27810.0
1068,455,223,6,84874.19,509245.14
1069,456,355,1,17148.15,17148.15
1070,457,254,4,92274.02,369096.08
1071,457,115,9,89739.27,807653.43
1072,457,271,6,36545.84,219275.04
1073,458,150,2,20707.18,41414.36
1074,458,176,5,53553.98,267769.9
1075,458,489,7,34655.5,242588.5
1076,459,409,10,35874.01,358740.1
1077,460,300,4,87673.25,350693.0
1078,461,49,5,17118.51,85592.55
1079,461,41,6,76566.13,459396.78
1080,461,245,6,16532.35,99194.1
1081,462,387,8,28570.4,228563.2
1082,462,351,1,8371.64,8371.64
1083,462,113,7,34465.03,241255.21
1084,463,243,9,16544.0,148896.0
1085,463,96,2,83983.79,167967.58
1086,464,234,5,51907.96,259539.8
1087,464,103,7,80225.5,561578.5
1088,464,127,2,50658.96,101317.92
1089,464,227,3,23559.12,70677.36
1090,465,342,6,45260.55,271563.3
1091,466,192,3,79778.66,239335.98
1092,466,494,7,58508.99,409562.93
1093,466,217,5,81357.92,406789.6
1094,466,369,2,90937.85,181875.7
1095,467,386,1,96986.76,96986.76
1096,467,218,9,21669.69,195027.21
1097,468,270,8,65627.34,525018.72
1098,468,61,7,70335.89,492351.23
1099,468,262,3,42358.06,127074.18
1100,469,302,10,77111.74,771117.4
1101,470,218,10,21669.69,216696.9
1102,471,43,7,43188.03,302316.21
1103,471,309,4,55677.87,222711.48
1104,472,405,4,58317.16,233268.64
1105,473,487,8,74088.37,592706.96
1106,473,38,1,49014.29,49014.29
1107,473,224,5,75842.0,379210.0
1108,474,17,10,15417.96,154179.6
1109,474,365,10,86491.99,864919.9
1110,474,169,9,91901.43,827112.87
1111,475,470,3,15743.15,47229.45
1112,475,421,7,73498.95,514492.65
1113,476,117,3,12514.21,37542.63
1114,476,347,4,67482.69,269930.76
1115,476,412,5,73452.29,367261.45
1116,476,52,4,99615.82,398463.28
1117,477,158,9,15793.49,142141.41
1118,478,436,5,79527.83,397639.15
1119,478,480,3,68631.43,205894.29
1120,478,47,1,69505.71,69505.71
1121,479,190,4,39813.77,159255.08
1122,479,312,7,73842.67,516898.69
1123,480,188,3,78795.74,236387.22
1124,480,24,9,90699.39,816294.51
1125,480,440,3,19351.31,58053.93
1126,481,55,5,73540.62,367703.1
1127,481,127,3,50658.96,151976.88
1128,482,186,7,75718.08,530026.56
1129,482,393,8,47279.6,378236.8
1130,482,190,3,39813.77,119441.31
1131,482,227,10,23559.12,235591.2
1132,483,57,6,87716.14,526296.84
1133,484,303,5,68318.67,341593.35
1134,484,13,5,64910.54,324552.7
1135,484,384,4,45550.34,182201.36
1136,485,267,4,87738.25,350953.0
1137,486,128,10,91633.07,916330.7
1138,486,224,6,75842.0,455052.0
1139,486,453,4,52002.13,208008.52
1140,487,454,1,30383.23,30383.23
1141,488,341,8,21939.0,175512.0
1142,488,300,8,87673.25,701386.0
1143,489,348,2,38416.56,76833.12
1144,490,9,10,89600.56,896005.6
1145,490,209,2,17279.63,34559.26
1146,490,76,8,85298.74,682389.92
1147,491,200,6,19835.46,119012.76
1148,491,463,2,59725.5,119451.0
1149,492,110,2,33531.28,67062.56
1150,492,439,7,10571.9,74003.3
1151,492,83,3,65060.23,195180.69
1152,492,261,10,54158.96,541589.6
1153,493,381,1,28825.35,28825.35
1154,494,118,3,45976.08,137928.24
1155,494,420,2,571.62,1143.24
1156,494,317,10,84877.05,848770.5
1157,494,80,9,87908.32,791174.88
1158,495,204,2,95178.22,190356.44
1159,495,291,6,97576.77,585460.62
1160,496,112,8,11845.32,94762.56
1161,496,348,2,38416.56,76833.12
1162,496,236,1,79369.42,79369.42
1163,496,223,6,84874.19,509245.14
1164,497,290,8,67565.43,540523.44
1165,497,264,8,35376.52,283012.16
1166,498,227,5,23559.12,117795.6
1167,499,436,10,79527.83,795278.3
1168,499,305,2,63549.35,127098.7
1169,499,380,6,51902.7,311416.2
1170,500,29,5,74548.89,372744.45
1171,500,131,6,70151.42,420908.52
1172,501,6,3,47672.67,143018.01
1173,502,68,7,16457.17,115200.19
1174,503,287,9,44177.72,397599.48
1175,503,254,10,92274.02,922740.2
1176,504,455,4,2659.29,10637.16
1177,505,327,1,61471.42,61471.42
1178,505,178,3,83648.68,250946.04
1179,505,451,10,96184.35,961843.5
1180,506,258,7,47848.98,334942.86
1181,506,205,1,10454.48,10454.48
1182,506,232,4,58073.83,232295.32
1183,507,140,1,52511.63,52511.63
1184,508,140,8,52511.63,420093.04
1185,508,209,6,17279.63,103677.78
1186,509,321,3,5887.74,17663.22
1187,509,36,4,98725.56,394902.24
1188,509,275,7,48505.54,339538.78
1189,510,23,2,72791.71,145583.42
1190,511,426,3,64269.94,192809.82
1191,511,282,8,82413.92,659311.36
1192,512,37,6,31980.15,191880.9
1193,512,25,2,30369.39,60738.78
1194,513,126,7,39046.86,273328.02
1195,513,144,1,75482.6,75482.6
1196,514,280,5,61595.52,307977.6
1197,515,77,2,73984.75,147969.5
1198,515,2,4,28864.4,115457.6
1199,516,186,4,75718.08,302872.32
1200,516,408,3,93119.45,279358.35
1201,517,395,9,77236.92,695132.28
1202,518,351,2,8371.64,16743.28
1203,518,375,7,76703.99,536927.93
1204,519,371,7,41514.28,290599.96
1205,520,213,1,55391.35,55391.35
1206,520,431,4,25965.88,103863.52
1207,521,333,8,72221.14,577769.12
1208,522,378,10,39777.83,397778.3
1209,522,195,1,14566.7,14566.7
1210,523,384,5,45550.34,227751.7
1211,523,262,8,42358.06,338864.48
1212,523,304,7,48456.03,339192.21
1213,523,362,8,23320.92,186567.36
1214,524,24,1,90699.39,90699.39
1215,524,22,6,70952.86,425717.16
1216,525,42,2,61640.73,123281.46
1217,525,132,1,84385.91,84385.91
1218,526,468,7,30825.95,215781.65
1219,526,5,4,65332.94,261331.76
1220,526,234,5,51907.96,259539.8
1221,526,59,9,5299.39,47694.51
1222,527,447,9,55233.09,497097.81
1223,527,407,10,16191.0,161910.0
1224,527,15,6,98841.92,593051.52
1225,528,93,4,52548.77,210195.08
1226,529,4,2,64914.3,129828.6
1227,529,271,10,36545.84,365458.4
1228,529,191,2,16054.19,32108.38
1229,529,42,10,61640.73,616407.3
1230,530,409,6,35874.01,215244.06
1231,530,330,5,21447.98,107239.9
1232,530,156,6,26791.84,160751.04
1233,531,311,7,18687.05,130809.35
1234,531,242,6,67685.33,406111.98
1235,531,73,6,72494.58,434967.48
1236,531,316,7,1159.06,8113.42
1237,532,308,3,29085.31,87255.93
1238,533,220,8,36898.95,295191.6
1239,533,256,8,2147.98,17183.84
1240,533,41,2,76566.13,153132.26
1241,533,121,9,66016.44,594147.96
1242,534,385,4,19185.05,76740.2
1243,534,73,10,72494.58,724945.8
1244,534,434,6,80201.48,481208.88
1245,534,218,7,21669.69,151687.83
1246,535,69,7,68976.29,482834.03
1247,536,473,4,13652.81,54611.24
1248,536,398,1,68303.51,68303.51
1249,536,226,6,93947.94,563687.64
1250,536,279,6,21838.59,131031.54
1251,537,107,9,96335.54,867019.86
1252,537,235,9,40881.3,367931.7
1253,537,51,8,52649.71,421197.68
1254,537,101,5,22659.3,113296.5
1255,538,85,3,10819.45,32458.35
1256,539,352,5,32029.39,160146.95
1257,539,336,7,80664.0,564648.0
1258,540,155,5,38031.22,190156.1
1259,541,454,7,30383.23,212682.61
1260,541,196,4,59867.16,239468.64
1261,541,91,4,70604.53,282418.12
1262,541,254,1,92274.02,92274.02
1263,542,488,2,86940.86,173881.72
1264,542,349,8,86891.64,695133.12
1265,542,57,7,87716.14,614012.98
1266,543,351,5,8371.64,41858.2
1267,544,321,2,5887.74,11775.48
1268,544,344,6,2473.62,14841.72
1269,545,152,4,54888.21,219552.84
1270,545,262,2,42358.06,84716.12
1271,546,273,7,56684.69,396792.83
1272,546,378,5,39777.83,198889.15
1273,546,216,8,89264.47,714115.76
1274,546,107,1,96335.54,96335.54
1275,547,199,9,16514.96,148634.64
1276,547,161,10,7751.64,77516.4
1277,547,194,7,95760.47,670323.29
1278,548,475,9,8965.36,80688.24
1279,548,12,9,1231.08,11079.72
1280,548,111,4,47576.8,190307.2
1281,548,194,1,95760.47,95760.47
1282,549,143,9,15069.62,135626.58
1283,550,250,10,99281.19,992811.9
1284,550,350,4,63311.7,253246.8
1285,551,374,2,94722.27,189444.54
1286,551,117,6,12514.21,75085.26
1287,551,354,10,74915.6,749156.0
1288,551,432,3,71925.6,215776.8
1289,552,400,10,12653.08,126530.8
1290,552,489,2,34655.5,69311.0
1291,553,248,1,60136.07,60136.07
1292,553,479,7,24610.35,172272.45
1293,554,307,2,1467.46,2934.92
1294,554,115,1,89739.27,89739.27
1295,554,144,5,75482.6,377413.0
1296,555,194,3,95760.47,287281.41
1297,556,42,9,61640.73,554766.57
1298,557,88,5,3367.21,16836.05
1299,557,66,8,20265.34,162122.72
1300,557,263,2,43181.15,86362.3
1301,557,81,9,18695.51,168259.59
1302,558,11,9,82518.93,742670.37
1303,558,45,2,89254.64,178509.28
1304,559,357,7,21451.86,150163.02
1305,559,299,1,29778.06,29778.06
1306,559,396,8,20318.4,162547.2
1307,559,485,6,15008.94,90053.64
1308,560,270,9,65627.34,590646.06
1309,560,314,5,35924.72,179623.6
1310,560,374,10,94722.27,947222.7
1311,560,405,8,58317.16,466537.28
1312,561,298,10,50870.69,508706.9
1313,561,315,10,92058.72,920587.2
1314,561,230,1,4470.52,4470.52
1315,562,83,3,65060.23,195180.69
1316,562,477,2,49042.18,98084.36
1317,562,445,8,50716.93,405735.44
1318,563,57,5,87716.14,438580.7
1319,564,405,9,58317.16,524854.44
1320,564,172,2,91177.92,182355.84
1321,564,214,9,84258.4,758325.6
1322,564,183,10,41059.46,410594.6
1323,565,482,1,19453.73,19453.73
1324,566,40,6,21333.55,128001.3
1325,566,253,7,66135.05,462945.35
1326,566,109,4,36652.58,146610.32
1327,566,324,2,97662.47,195324.94
1328,567,103,10,80225.5,802255.0
1329,567,425,8,15836.09,126688.72
1330,567,49,6,17118.51,102711.06
1331,567,87,6,61326.65,367959.9
1332,568,419,7,82032.15,574225.05
1333,568,92,2,72515.47,145030.94
1334,568,382,7,41583.94,291087.58
1335,568,444,10,17097.53,170975.3
1336,569,312,8,73842.67,590741.36
1337,569,211,9,84090.95,756818.55
1338,569,112,9,11845.32,106607.88
1339,570,46,10,2282.65,22826.5
1340,571,270,10,65627.34,656273.4
1341,571,437,10,53137.57,531375.7
1342,572,201,9,85213.08,766917.72
1343,573,358,2,6847.34,13694.68
1344,573,25,4,30369.39,121477.56
1345,574,256,2,2147.98,4295.96
1346,575,253,3,66135.05,198405.15
1347,575,179,2,64832.84,129665.68
1348,575,97,7,1658.66,11610.62
1349,575,408,4,93119.45,372477.8
1350,576,216,2,89264.47,178528.94
1351,576,472,4,22597.52,90390.08
1352,577,241,10,81211.68,812116.8
1353,578,138,1,57278.5,57278.5
1354,578,297,5,57703.22,288516.1
1355,578,19,10,66222.77,662227.7
1356,579,125,8,17778.2,142225.6
1357,580,308,5,29085.31,145426.55
1358,580,183,6,41059.46,246356.76
1359,581,258,7,47848.98,334942.86
1360,581,116,4,11142.67,44570.68
1361,581,175,10,51632.52,516325.2
1362,582,79,8,36073.98,288591.84
1363,583,376,3,23505.93,70517.79
1364,583,112,3,11845.32,35535.96
1365,583,310,6,35677.02,214062.12
1366,584,55,5,73540.62,367703.1
1367,584,225,2,18324.95,36649.9
1368,584,415,10,69855.26,698552.6
1369,585,166,2,36399.38,72798.76
1370,585,286,5,6217.57,31087.85
1371,586,445,2,50716.93,101433.86
1372,586,216,3,89264.47,267793.41
1373,586,460,4,57263.47,229053.88
1374,586,92,7,72515.47,507608.29
1375,587,63,9,62468.38,562215.42
1376,588,120,6,12760.31,76561.86
1377,588,293,5,20430.88,102154.4
1378,588,307,2,1467.46,2934.92
1379,588,134,4,71581.26,286325.04
1380,589,163,6,78732.69,472396.14
1381,589,120,7,12760.31,89322.17
1382,589,49,4,17118.51,68474.04
1383,590,309,4,55677.87,222711.48
1384,591,459,8,23682.92,189463.36
1385,592,267,10,87738.25,877382.5
1386,592,339,1,25471.92,25471.92
1387,592,378,10,39777.83,397778.3
1388,592,173,7,80380.27,562661.89
1389,593,186,10,75718.08,757180.8
1390,593,452,9,72768.17,654913.53
1391,593,404,8,39882.93,319063.44
1392,594,323,1,39674.83,39674.83
1393,594,143,9,15069.62,135626.58
1394,595,360,8,76617.14,612937.12
1395,595,56,8,12754.62,102036.96
1396,596,169,2,91901.43,183802.86
1397,596,334,7,43505.77,304540.39
1398,597,261,4,54158.96,216635.84
1399,597,33,4,88997.89,355991.56
1400,597,35,10,14167.84,141678.4
